absolute_gap_to_full_bd,accounted_h100_bf16_mfu,ar_attention_backend,ar_duration_seconds,ar_learning_rate,ar_steps,ar_weight_decay,batch_size,bd_attention_backend,bd_duration_seconds,bd_learning_rate,bd_steps,bd_weight_decay,clean_token_exposures,comparison_mode,compiled,decay_fraction_per_phase,endpoint_checkpoint,evaluation_duration_seconds,fixed_data_selection,last_ar_train_ce,last_bd_train_nelbo,local_batch_size,n_params,optimizer_reset_at_transition,p_ar,realized_flops,realized_to_full_bd_compute,relative_gap_to_full_bd,result_path,schedule,size,status,steps_per_epoch,study,total_horizon_epochs,total_steps,training_duration_seconds,unique_tokens,val_masked_ce_t0.5,val_nelbo,validation_only_at_endpoint,wandb_run_id,wandb_url,warmup_fraction_per_phase,world_size
0.02147623896598816,0.13765757170881496,flash,2696.4717655908316,0.0027,36624,0.1,128,cudnn,9569.499721026048,0.0009,54936,0.1,3000238080,exact_full_bd_selected_total_steps,True,0.15,results_data_efficiency/curriculum/ar_wd_0p1/checkpoint.pt,4.368042256683111,training_split_prefix_from_offset_zero,1.8448233604431152,2.9237589836120605,128,50249664,True,0.4,1669930307152773120,0.7776091456210651,0.006009325243632624,results_data_efficiency/curriculum/ar_wd_0p1/result.json,fixed_horizon_ar_to_bd,50.0M,complete,763,limited_data_efficiency,120.0,91560,12265.97148661688,25001984,3.533679872751236,3.5952949449419975,True,zhgugs55,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/zhgugs55,0.05,1
-0.017191410064697266,0.13763605117111535,flash,2699.8492334466428,0.0027,36624,0.2,128,cudnn,9568.04013950564,0.0009,54936,0.1,3000238080,exact_full_bd_selected_total_steps,True,0.15,results_data_efficiency/curriculum/ar_wd_0p2/checkpoint.pt,4.359041841700673,training_split_prefix_from_offset_zero,2.344820499420166,2.901296854019165,128,50249664,True,0.4,1669930307152773120,0.7776091456210651,-0.0048103755335855425,results_data_efficiency/curriculum/ar_wd_0p2/result.json,fixed_horizon_ar_to_bd,50.0M,complete,763,limited_data_efficiency,120.0,91560,12267.889372952282,25001984,3.508282832801342,3.556627295911312,True,c717s8q0,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/c717s8q0,0.05,1
-0.04777069389820099,0.13772002038680364,flash,2699.1812669970095,0.0027,36624,0.4,128,cudnn,9561.228256287053,0.0009,54936,0.1,3000238080,exact_full_bd_selected_total_steps,True,0.15,results_data_efficiency/curriculum/ar_wd_0p4/checkpoint.pt,4.405858479440212,training_split_prefix_from_offset_zero,2.7455742359161377,2.9790775775909424,128,50249664,True,0.4,1669930307152773120,0.7776091456210651,-0.013366848692778044,results_data_efficiency/curriculum/ar_wd_0p4/result.json,fixed_horizon_ar_to_bd,50.0M,complete,763,limited_data_efficiency,120.0,91560,12260.409523284063,25001984,3.4776675775647163,3.5260480120778084,True,y1j6p2jm,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/y1j6p2jm,0.05,1
0.10607663542032242,0.13758494815494482,flash,2716.2857126612216,0.0027,36624,0.8,128,cudnn,9556.160308074206,0.0009,54936,0.1,3000238080,exact_full_bd_selected_total_steps,True,0.15,results_data_efficiency/curriculum/ar_wd_0p8/checkpoint.pt,4.356073707342148,training_split_prefix_from_offset_zero,3.0374088287353516,3.2136213779449463,128,50249664,True,0.4,1669930307152773120,0.7776091456210651,0.029681593876864865,results_data_efficiency/curriculum/ar_wd_0p8/result.json,fixed_horizon_ar_to_bd,50.0M,complete,763,limited_data_efficiency,120.0,91560,12272.446020735428,25001984,3.6341770738363266,3.679895341396332,True,guuduzoh,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/guuduzoh,0.05,1
