accounted_h100_bf16_mfu,ar_accounted_h100_bf16_mfu,ar_attention_backend,ar_compute_accounting,ar_duration_seconds,ar_learning_rate,ar_steps,batch_size,bd_accounted_h100_bf16_mfu,bd_attention_backend,bd_duration_seconds,bd_learning_rate,bd_steps,block_diffusion_training_flops_per_clean_token,block_len,budget,clean_tokens,comparison_mode,compiled,d_ff,d_model,decay_fraction_per_phase,device,duration_seconds,effective_train_epochs,evaluation_duration_seconds,flash_causal_training_flops_per_clean_token,gpu,head_dim,last_ar_train_ce,last_bd_train_nelbo,n_head,n_layer,n_params,nominal_bd_budget,nominal_compute_accounting,nominal_pure_bd_flops,objective,optimizer_reset_at_transition,p_ar,realized_flops,realized_to_nominal_compute,result_path,seed,sequence_length,size,status,total_steps,train_dataset_tokens,val_masked_ce_t0.5,val_nelbo,wandb_run_id,wandb_url,warmup_fraction_per_phase,weight_decay
0.09637075563322604,0.09015293736630094,flash,triangular_flash_causal_v2,222.50382014922798,0.0027,7610,128,0.0968906510629544,cudnn,2661.089592780918,0.0009,43125,180450720,4,3e+17,1662484480,matched_pure_bd_steps_tokens,True,640,240,0.15,cuda:2,2886.374814497307,0.28782380257385487,2.779449427500367,79557120,NVIDIA H100 80GB HBM3,16,3.5123424530029297,4.031550407409668,15,15,12341760,3e+17,dense_dual_stream_attention_v1,299996521404825600,ar_to_bd,True,0.15,274837241305497600,0.9161347605581825,results_matched_p_ar_0p15/runs/3e17/12.3M/ar_2.7e-03_bd_9.0e-04/result.json,1337,256,12.3M,complete,50735,5776049323,3.623710259795189,3.673220917582512,0rltqlsy,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/0rltqlsy,0.05,0.1
0.10161229674087294,0.0882420162480556,flash,triangular_flash_causal_v2,226.662137594074,0.0027,6041,128,0.10282083060450771,cudnn,2507.613934474066,0.0009,34232,227329536,4,3e+17,1319665664,matched_pure_bd_steps_tokens,True,688,256,0.15,cuda:1,2737.194774663076,0.22847202130791083,2.9161477256566286,99929088,NVIDIA H100 80GB HBM3,16,3.364616870880127,3.8678581714630127,16,17,15545344,3e+17,dense_dual_stream_attention_v1,299998983072251904,ar_to_bd,True,0.15,274779874818785280,0.9159360208651346,results_matched_p_ar_0p15/runs/3e17/15.5M/ar_2.7e-03_bd_9.0e-04/result.json,1337,256,15.5M,complete,40273,5776049323,3.6152830198407173,3.6582469046115875,h4scw9sf,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/h4scw9sf,0.05,0.1
0.10297603150699497,0.1005061041222016,flash,triangular_flash_causal_v2,198.68166354857385,0.0027,4908,128,0.10317239881045116,cudnn,2499.0376351755112,0.0009,27813,279791712,4,3e+17,1072201728,matched_pure_bd_steps_tokens,True,728,272,0.15,cuda:3,2701.0616702996194,0.1856289079337559,3.3398705665022135,122798208,NVIDIA H100 80GB HBM3,16,3.5061941146850586,3.6811819076538086,17,19,19148800,3e+17,dense_dual_stream_attention_v1,299993157086478336,ar_to_bd,True,0.15,274744622799912960,0.9158362992950301,results_matched_p_ar_0p15/runs/3e17/19.1M/ar_2.7e-03_bd_9.0e-04/result.json,1337,256,19.1M,complete,32721,5776049323,3.6111123263835907,3.646859362721443,9oc3rywz,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/9oc3rywz,0.05,0.1
0.11150608901510971,0.09539370993507752,flash,triangular_flash_causal_v2,209.8709732927382,0.0027,4241,128,0.11298793635043164,cudnn,2281.9629249144346,0.0009,24032,323815104,4,3e+17,926449664,matched_pure_bd_steps_tokens,True,768,288,0.15,cuda:1,2516.4179610628635,0.1603950403108426,24.58136337623,142478784,NVIDIA H100 80GB HBM3,16,3.807635545730591,3.783818483352661,18,20,22277952,3e+17,dense_dual_stream_attention_v1,299998394298925056,ar_to_bd,True,0.15,274798251287248896,0.9159990736931539,results_matched_p_ar_0p15/runs/3e17/22.3M/ar_2.7e-03_bd_9.0e-04/result.json,1337,256,22.3M,complete,28273,5776049323,3.6375683024525642,3.683460272848606,fac4igs0,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/fac4igs0,0.05,0.1
0.11564406383657774,0.1142559118217965,flash,triangular_flash_causal_v2,174.34122935123742,0.0027,3871,128,0.11575271556781586,cudnn,2227.4116208329797,0.0009,21934,354780864,4,3e+17,845578240,matched_pure_bd_steps_tokens,True,768,288,0.15,cuda:0,2405.5964044258,0.14639387455244554,3.840839419513941,155310912,NVIDIA H100 80GB HBM3,16,3.7512662410736084,3.7190895080566406,18,22,24269760,3e+17,dense_dual_stream_attention_v1,299994978566799360,ar_to_bd,True,0.15,274693226867195904,0.915659415965959,results_matched_p_ar_0p15/runs/3e17/24.3M/ar_2.7e-03_bd_9.0e-04/result.json,1337,256,24.3M,complete,25805,5776049323,3.6553314924240112,3.701659619808197,26vuib4c,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/26vuib4c,0.05,0.1
0.11371351735147796,0.09477493582499516,flash,triangular_flash_causal_v2,210.9604317806661,0.0027,3363,128,0.11550330645302294,cudnn,2232.2693398296833,0.0009,19060,408285984,4,3e+17,734756864,matched_pure_bd_steps_tokens,True,816,304,0.15,cuda:3,2447.034920103848,0.1272075120747718,3.8018395360559225,179437824,NVIDIA H100 80GB HBM3,16,3.6596951484680176,3.7476844787597656,19,23,28123648,3e+17,dense_dual_stream_attention_v1,299990929218994176,ar_to_bd,True,0.15,274772140266356736,0.9159348283686682,results_matched_p_ar_0p15/runs/3e17/28.1M/ar_2.7e-03_bd_9.0e-04/result.json,1337,256,28.1M,complete,22423,5776049323,3.6978317201137543,3.7378522604703903,opyzdru4,https://wandb.ai/y38283929-uc-berkeley-electrical-engineering-computer-sc/climbmix-isoflop-scaleup/runs/opyzdru4,0.05,0.1
